date_index,date,land,confirmed,dead,name,iso_code,capital,area,population,confirmed_change,confirmed_change_3w,confirmed_change_pct,confirmed_growth_pct_3w,confirmed_doubling_days,confirmed_doubling_days_3w,Rt,confirmed_active_cases,confirmed_active_cases_change,confirmed_peak_log,confirmed_peak_date,confirmed_day_since_10,population_100k,confirmed_per_100k,confirmed_change_per_100k,confirmed_change_sum7d,confirmed_change_sum7d_per_100k,confirmed_active_cases_per_100k,confirmed_active_cases_change_per_100k,dead_change,dead_change_3w,dead_change_pct,dead_growth_pct_3w,dead_doubling_days,dead_doubling_days_3w,lethality,dead_day_since_10,dead_per_100k,dead_change_per_100k
2020-03-30,2020-03-30,Schleswig-Holstein,1049,7,Schleswig-Holstein,SH,Kiel,15803,2896712,44.0,1040.0,4.38,4.41,0.41,0.41,1.68,890.0,12.0,1.89,0,20,28.97,36.21,1.52,666.0,22.99,30.72,0.41,1.0,7.0,16.67,16.67,0.24,0.24,5.26,0,0.24,0.03
2020-03-31,2020-03-31,Schleswig-Holstein,1120,9,Schleswig-Holstein,SH,Kiel,15803,2896712,71.0,1111.0,6.77,6.83,0.34,0.34,1.26,918.0,28.0,1.71,0,21,28.97,38.66,2.45,642.0,22.16,31.69,0.97,2.0,9.0,28.57,28.57,0.2,0.2,5.93,0,0.31,0.07
2020-04-01,2020-04-01,Schleswig-Holstein,1246,10,Schleswig-Holstein,SH,Kiel,15803,2896712,126.0,1219.0,11.25,11.34,0.28,0.28,0.99,980.0,62.0,1.54,0,22,28.97,43.01,4.35,669.0,23.1,33.83,2.14,1.0,10.0,11.11,11.11,0.28,0.28,7.58,0,0.35,0.03
2020-04-02,2020-04-02,Schleswig-Holstein,1335,11,Schleswig-Holstein,SH,Kiel,15803,2896712,89.0,1304.0,7.14,7.3,0.33,0.33,0.83,1027.0,47.0,1.47,0,23,28.97,46.09,3.07,660.0,22.78,35.45,1.62,1.0,11.0,10.0,10.0,0.29,0.29,4.68,1,0.38,0.03
2020-04-03,2020-04-03,Schleswig-Holstein,1443,15,Schleswig-Holstein,SH,Kiel,15803,2896712,108.0,1395.0,8.09,8.28,0.31,0.31,0.82,1096.0,69.0,1.43,0,24,28.97,49.82,3.73,631.0,21.78,37.84,2.38,4.0,15.0,36.36,36.36,0.19,0.19,5.05,2,0.52,0.14
2020-04-04,2020-04-04,Schleswig-Holstein,1559,17,Schleswig-Holstein,SH,Kiel,15803,2896712,116.0,1499.0,8.04,8.32,0.31,0.31,0.96,1176.0,80.0,1.4,0,25,28.97,53.82,4.0,644.0,22.23,40.6,2.76,2.0,17.0,13.33,13.33,0.26,0.26,5.24,3,0.59,0.07
2020-04-05,2020-04-05,Schleswig-Holstein,1631,18,Schleswig-Holstein,SH,Kiel,15803,2896712,72.0,1528.0,4.62,4.8,0.4,0.39,1.08,1153.0,-23.0,1.23,0,26,28.97,56.31,2.49,626.0,21.61,39.8,-0.79,1.0,18.0,5.88,5.88,0.36,0.36,4.92,4,0.62,0.03
2020-04-06,2020-04-06,Schleswig-Holstein,1671,20,Schleswig-Holstein,SH,Kiel,15803,2896712,40.0,1548.0,2.45,2.62,0.56,0.54,1.15,1094.0,-59.0,1.06,0,27,28.97,57.69,1.38,622.0,21.47,37.77,-2.04,2.0,20.0,11.11,11.11,0.28,0.28,5.0,5,0.69,0.07
2020-04-07,2020-04-07,Schleswig-Holstein,1730,24,Schleswig-Holstein,SH,Kiel,15803,2896712,59.0,1603.0,3.53,3.81,0.46,0.44,1.06,1055.0,-39.0,0.94,0,28,28.97,59.72,2.04,610.0,21.06,36.42,-1.35,4.0,24.0,20.0,20.0,0.23,0.23,4.27,6,0.83,0.14
2020-04-08,2020-04-08,Schleswig-Holstein,1827,28,Schleswig-Holstein,SH,Kiel,15803,2896712,97.0,1668.0,5.61,6.05,0.37,0.35,0.86,1015.0,-40.0,0.81,1,29,28.97,63.07,3.35,581.0,20.06,35.04,-1.38,4.0,28.0,16.67,16.67,0.24,0.24,4.31,7,0.97,0.14
2020-04-09,2020-04-09,Schleswig-Holstein,1932,34,Schleswig-Holstein,SH,Kiel,15803,2896712,105.0,1730.0,5.75,6.29,0.36,0.35,0.76,1017.0,2.0,0.75,0,30,28.97,66.7,3.62,597.0,20.61,35.11,0.07,6.0,34.0,21.43,21.43,0.22,0.22,4.86,8,1.17,0.21
2020-04-10,2020-04-10,Schleswig-Holstein,2029,38,Schleswig-Holstein,SH,Kiel,15803,2896712,97.0,1763.0,5.02,5.61,0.39,0.37,0.78,1024.0,7.0,0.7,0,31,28.97,70.05,3.35,586.0,20.23,35.35,0.24,4.0,37.0,11.76,11.76,0.27,0.27,4.21,9,1.31,0.14
2020-04-11,2020-04-11,Schleswig-Holstein,2065,39,Schleswig-Holstein,SH,Kiel,15803,2896712,36.0,1757.0,1.77,2.04,0.68,0.62,0.88,1016.0,-8.0,0.68,0,32,28.97,71.29,1.24,506.0,17.47,35.07,-0.28,1.0,38.0,2.63,2.7,0.54,0.53,3.62,10,1.35,0.03
2020-04-12,2020-04-12,Schleswig-Holstein,2118,41,Schleswig-Holstein,SH,Kiel,15803,2896712,53.0,1771.0,2.57,3.02,0.55,0.5,1.0,998.0,-18.0,0.64,0,33,28.97,73.12,1.83,487.0,16.81,34.45,-0.62,2.0,40.0,5.13,5.26,0.38,0.38,3.5,11,1.42,0.07
2020-04-13,2020-04-13,Schleswig-Holstein,2134,44,Schleswig-Holstein,SH,Kiel,15803,2896712,16.0,1751.0,0.76,0.9,1.23,1.08,1.0,888.0,-110.0,0.54,0,34,28.97,73.67,0.55,463.0,15.98,30.66,-3.8,3.0,43.0,7.32,7.5,0.33,0.32,3.6,12,1.52,0.1
2020-04-14,2020-04-14,Schleswig-Holstein,2164,49,Schleswig-Holstein,SH,Kiel,15803,2896712,30.0,1686.0,1.41,1.71,0.79,0.69,0.79,829.0,-59.0,0.48,0,35,28.97,74.71,1.04,434.0,14.98,28.62,-2.04,5.0,47.0,11.36,11.63,0.28,0.27,3.89,13,1.69,0.17
2020-04-15,2020-04-15,Schleswig-Holstein,2245,54,Schleswig-Holstein,SH,Kiel,15803,2896712,81.0,1668.0,3.74,4.8,0.45,0.39,0.63,802.0,-27.0,0.44,0,36,28.97,77.5,2.8,418.0,14.43,27.69,-0.93,5.0,54.0,10.2,10.64,0.29,0.28,3.89,14,1.86,0.17
2020-04-16,2020-04-16,Schleswig-Holstein,2294,55,Schleswig-Holstein,SH,Kiel,15803,2896712,49.0,1619.0,2.18,2.94,0.6,0.51,0.54,735.0,-67.0,0.39,0,37,28.97,79.19,1.69,362.0,12.5,25.37,-2.31,1.0,52.0,1.85,1.85,0.66,0.66,3.18,15,1.9,0.03
2020-04-17,2020-04-17,Schleswig-Holstein,2349,59,Schleswig-Holstein,SH,Kiel,15803,2896712,55.0,1537.0,2.4,3.4,0.57,0.47,0.59,718.0,-17.0,0.36,0,38,28.97,81.09,1.9,320.0,11.05,24.79,-0.59,4.0,55.0,7.27,7.69,0.33,0.32,3.33,16,2.04,0.14
2020-04-18,2020-04-18,Schleswig-Holstein,2387,61,Schleswig-Holstein,SH,Kiel,15803,2896712,38.0,1472.0,1.62,2.47,0.72,0.56,0.83,716.0,-2.0,0.36,0,39,28.97,82.4,1.31,322.0,11.12,24.72,-0.07,2.0,57.0,3.39,3.64,0.47,0.45,3.42,17,2.11,0.07
2020-04-19,2020-04-19,Schleswig-Holstein,2417,62,Schleswig-Holstein,SH,Kiel,15803,2896712,30.0,1412.0,1.26,2.04,0.85,0.62,0.98,687.0,-29.0,0.33,0,40,28.97,83.44,1.04,299.0,10.32,23.72,-1.0,1.0,56.0,1.64,1.75,0.71,0.68,3.35,18,2.14,0.03
2020-04-20,2020-04-20,Schleswig-Holstein,2426,67,Schleswig-Holstein,SH,Kiel,15803,2896712,9.0,1377.0,0.37,0.64,2.19,1.41,1.07,599.0,-88.0,0.28,0,41,28.97,83.75,0.31,292.0,10.08,20.68,-3.04,5.0,60.0,8.06,8.93,0.31,0.3,3.7,19,2.31,0.17
2020-04-21,2020-04-21,Schleswig-Holstein,2414,70,Schleswig-Holstein,SH,Kiel,15803,2896712,-12.0,1294.0,-0.49,-0.87,0.0,0.0,0.84,482.0,-117.0,0.22,0,42,28.97,83.34,-0.41,250.0,8.63,16.64,-4.04,3.0,61.0,4.48,5.0,0.41,0.39,3.44,20,2.42,0.1
2020-04-22,2020-04-22,Schleswig-Holstein,2496,79,Schleswig-Holstein,SH,Kiel,15803,2896712,82.0,1250.0,3.4,6.34,0.47,0.35,0.6,467.0,-15.0,0.21,0,43,28.97,86.17,2.83,251.0,8.67,16.12,-0.52,9.0,69.0,12.86,14.75,0.26,0.25,4.3,21,2.73,0.31
2020-04-23,2020-04-23,Schleswig-Holstein,2530,84,Schleswig-Holstein,SH,Kiel,15803,2896712,34.0,1195.0,1.36,2.72,0.81,0.53,0.53,465.0,-2.0,0.2,0,44,28.97,87.34,1.17,236.0,8.15,16.05,-0.07,5.0,73.0,6.33,7.25,0.35,0.33,4.86,22,2.9,0.17
2020-04-24,2020-04-24,Schleswig-Holstein,2557,88,Schleswig-Holstein,SH,Kiel,15803,2896712,27.0,1114.0,1.07,2.26,0.95,0.59,0.57,439.0,-26.0,0.19,0,45,28.97,88.27,0.93,208.0,7.18,15.16,-0.9,4.0,73.0,4.76,5.48,0.4,0.37,4.95,23,3.04,0.14
2020-04-25,2020-04-25,Schleswig-Holstein,2612,95,Schleswig-Holstein,SH,Kiel,15803,2896712,55.0,1053.0,2.15,4.94,0.6,0.39,0.92,478.0,39.0,0.2,0,46,28.97,90.17,1.9,225.0,7.77,16.5,1.35,7.0,78.0,7.95,9.59,0.32,0.29,6.72,24,3.28,0.24
2020-04-26,2020-04-26,Schleswig-Holstein,2630,96,Schleswig-Holstein,SH,Kiel,15803,2896712,18.0,999.0,0.69,1.71,1.32,0.7,1.2,466.0,-12.0,0.2,0,47,28.97,90.79,0.62,213.0,7.35,16.09,-0.41,1.0,78.0,1.05,1.28,0.96,0.84,6.98,25,3.31,0.03
2020-04-27,2020-04-27,Schleswig-Holstein,2638,98,Schleswig-Holstein,SH,Kiel,15803,2896712,8.0,967.0,0.3,0.8,2.61,1.18,1.38,393.0,-73.0,0.16,0,48,28.97,91.07,0.28,212.0,7.32,13.57,-2.52,2.0,78.0,2.08,2.56,0.62,0.55,6.7,26,3.38,0.07
2020-04-28,2020-04-28,Schleswig-Holstein,2653,101,Schleswig-Holstein,SH,Kiel,15803,2896712,15.0,923.0,0.57,1.55,1.54,0.74,1.31,359.0,-34.0,0.15,0,49,28.97,91.59,0.52,239.0,8.25,12.39,-1.17,3.0,77.0,3.06,3.85,0.49,0.44,7.14,27,3.49,0.1
2020-04-29,2020-04-29,Schleswig-Holstein,2679,103,Schleswig-Holstein,SH,Kiel,15803,2896712,26.0,852.0,0.98,2.82,1.01,0.52,0.74,330.0,-29.0,0.13,0,50,28.97,92.48,0.9,183.0,6.32,11.39,-1.0,2.0,75.0,1.98,2.6,0.63,0.54,5.74,28,3.56,0.07
2020-04-30,2020-04-30,Schleswig-Holstein,2690,106,Schleswig-Holstein,SH,Kiel,15803,2896712,11.0,758.0,0.41,1.29,2.01,0.84,0.58,303.0,-27.0,0.12,0,51,28.97,92.86,0.38,160.0,5.52,10.46,-0.93,3.0,72.0,2.91,4.0,0.51,0.43,6.08,29,3.66,0.1
2020-05-01,2020-05-01,Schleswig-Holstein,2714,110,Schleswig-Holstein,SH,Kiel,15803,2896712,24.0,685.0,0.89,3.17,1.09,0.49,0.53,297.0,-6.0,0.12,0,52,28.97,93.69,0.83,157.0,5.42,10.25,-0.21,4.0,72.0,3.77,5.56,0.44,0.37,6.88,30,3.8,0.14
2020-05-02,2020-05-02,Schleswig-Holstein,2728,112,Schleswig-Holstein,SH,Kiel,15803,2896712,14.0,663.0,0.52,2.04,1.67,0.62,0.5,302.0,5.0,0.12,0,53,28.97,94.18,0.48,116.0,4.0,10.43,0.17,2.0,73.0,1.82,2.78,0.67,0.52,5.28,31,3.87,0.07
2020-05-03,2020-05-03,Schleswig-Holstein,2738,113,Schleswig-Holstein,SH,Kiel,15803,2896712,10.0,620.0,0.37,1.51,2.22,0.75,0.68,324.0,22.0,0.13,0,54,28.97,94.52,0.35,108.0,3.73,11.19,0.76,1.0,72.0,0.89,1.37,1.09,0.8,5.69,32,3.9,0.03
2020-05-04,2020-05-04,Schleswig-Holstein,2788,113,Schleswig-Holstein,SH,Kiel,15803,2896712,50.0,654.0,1.83,8.06,0.67,0.31,0.9,292.0,-32.0,0.11,0,55,28.97,96.25,1.73,150.0,5.18,10.08,-1.1,0.0,69.0,0.0,0.0,100.0,100.0,5.14,33,3.9,0.0
2020-05-05,2020-05-05,Schleswig-Holstein,2799,118,Schleswig-Holstein,SH,Kiel,15803,2896712,11.0,635.0,0.39,1.68,2.08,0.7,1.05,269.0,-23.0,0.1,0,56,28.97,96.63,0.38,146.0,5.04,9.29,-0.79,5.0,69.0,4.42,7.25,0.41,0.33,6.8,34,4.07,0.17
2020-05-06,2020-05-06,Schleswig-Holstein,2815,119,Schleswig-Holstein,SH,Kiel,15803,2896712,16.0,570.0,0.57,2.52,1.53,0.55,1.24,258.0,-11.0,0.1,0,57,28.97,97.18,0.55,136.0,4.69,8.91,-0.38,1.0,65.0,0.85,1.45,1.13,0.77,6.37,35,4.11,0.03
2020-05-07,2020-05-07,Schleswig-Holstein,2834,120,Schleswig-Holstein,SH,Kiel,15803,2896712,19.0,540.0,0.67,3.33,1.34,0.47,1.35,222.0,-36.0,0.08,0,58,28.97,97.84,0.66,144.0,4.97,7.66,-1.24,1.0,65.0,0.84,1.54,1.14,0.74,5.93,36,4.14,0.03
2020-05-08,2020-05-08,Schleswig-Holstein,2860,122,Schleswig-Holstein,SH,Kiel,15803,2896712,26.0,511.0,0.92,4.81,1.06,0.39,1.11,230.0,8.0,0.08,0,59,28.97,98.73,0.9,146.0,5.04,7.94,0.28,2.0,63.0,1.67,3.08,0.71,0.49,5.77,37,4.21,0.07
2020-05-09,2020-05-09,Schleswig-Holstein,2898,122,Schleswig-Holstein,SH,Kiel,15803,2896712,38.0,511.0,1.33,7.44,0.82,0.32,1.1,260.0,30.0,0.09,0,60,28.97,100.04,1.31,170.0,5.87,8.98,1.04,0.0,61.0,0.0,0.0,100.0,100.0,4.44,38,4.21,0.0
2020-05-10,2020-05-10,Schleswig-Holstein,2938,123,Schleswig-Holstein,SH,Kiel,15803,2896712,40.0,521.0,1.38,7.83,0.8,0.32,1.14,285.0,25.0,0.1,0,61,28.97,101.43,1.38,200.0,6.9,9.84,0.86,1.0,61.0,0.82,1.64,1.16,0.71,4.69,39,4.25,0.03
2020-05-11,2020-05-11,Schleswig-Holstein,2957,124,Schleswig-Holstein,SH,Kiel,15803,2896712,19.0,531.0,0.65,3.65,1.39,0.45,1.13,278.0,-7.0,0.1,0,62,28.97,102.08,0.66,169.0,5.83,9.6,-0.24,1.0,57.0,0.81,1.64,1.16,0.71,5.19,40,4.28,0.03
2020-05-12,2020-05-12,Schleswig-Holstein,2956,125,Schleswig-Holstein,SH,Kiel,15803,2896712,-1.0,542.0,-0.03,-0.19,0.0,0.0,1.33,266.0,-12.0,0.09,0,63,28.97,102.05,-0.03,157.0,5.42,9.18,-0.41,1.0,55.0,0.81,1.75,1.17,0.68,2.93,41,4.32,0.03
2020-05-13,2020-05-13,Schleswig-Holstein,2972,125,Schleswig-Holstein,SH,Kiel,15803,2896712,16.0,476.0,0.54,2.95,1.6,0.5,1.18,258.0,-8.0,0.09,0,64,28.97,102.6,0.55,157.0,5.42,8.91,-0.28,0.0,46.0,0.0,0.0,100.0,100.0,3.28,42,4.32,0.0
2020-05-14,2020-05-14,Schleswig-Holstein,2982,125,Schleswig-Holstein,SH,Kiel,15803,2896712,10.0,452.0,0.34,2.1,2.39,0.61,0.88,254.0,-4.0,0.09,0,65,28.97,102.94,0.35,148.0,5.11,8.77,-0.14,0.0,41.0,0.0,0.0,100.0,100.0,3.12,43,4.32,0.0
2020-05-15,2020-05-15,Schleswig-Holstein,2988,126,Schleswig-Holstein,SH,Kiel,15803,2896712,6.0,431.0,0.2,1.33,3.78,0.82,0.58,250.0,-4.0,0.09,0,66,28.97,103.15,0.21,128.0,4.42,8.63,-0.14,1.0,38.0,0.8,2.44,1.18,0.56,2.55,44,4.35,0.03
2020-05-16,2020-05-16,Schleswig-Holstein,2998,126,Schleswig-Holstein,SH,Kiel,15803,2896712,10.0,386.0,0.33,2.32,2.4,0.58,0.43,210.0,-40.0,0.07,0,67,28.97,103.5,0.35,100.0,3.45,7.25,-1.38,0.0,31.0,0.0,0.0,100.0,100.0,3.45,45,4.35,0.0
2020-05-17,2020-05-17,Schleswig-Holstein,3000,126,Schleswig-Holstein,SH,Kiel,15803,2896712,2.0,370.0,0.07,0.52,10.73,1.66,0.35,201.0,-9.0,0.07,0,68,28.97,103.57,0.07,62.0,2.14,6.94,-0.31,0.0,30.0,0.0,0.0,100.0,100.0,2.78,46,4.35,0.0
2020-05-18,2020-05-18,Schleswig-Holstein,3002,126,Schleswig-Holstein,SH,Kiel,15803,2896712,2.0,364.0,0.07,0.54,10.74,1.6,0.38,187.0,-14.0,0.06,0,69,28.97,103.64,0.07,45.0,1.55,6.46,-0.48,0.0,28.0,0.0,0.0,100.0,100.0,1.33,47,4.35,0.0
2020-05-19,2020-05-19,Schleswig-Holstein,3002,128,Schleswig-Holstein,SH,Kiel,15803,2896712,0.0,349.0,0.0,0.0,100.0,100.0,0.4,168.0,-19.0,0.06,0,70,28.97,103.64,0.0,46.0,1.59,5.8,-0.66,2.0,27.0,1.59,7.14,0.73,0.33,2.05,48,4.42,0.07
2020-05-20,2020-05-20,Schleswig-Holstein,3014,131,Schleswig-Holstein,SH,Kiel,15803,2896712,12.0,335.0,0.4,3.44,2.06,0.47,0.42,154.0,-14.0,0.05,0,71,28.97,104.05,0.41,42.0,1.45,5.32,-0.48,3.0,28.0,2.34,11.11,0.57,0.28,4.41,49,4.52,0.1
2020-05-21,2020-05-21,Schleswig-Holstein,3021,134,Schleswig-Holstein,SH,Kiel,15803,2896712,7.0,331.0,0.23,2.09,3.32,0.61,0.44,123.0,-31.0,0.04,0,72,28.97,104.29,0.24,39.0,1.35,4.25,-1.07,3.0,28.0,2.29,10.71,0.58,0.28,6.25,50,4.63,0.1
2020-05-22,2020-05-22,Schleswig-Holstein,3039,134,Schleswig-Holstein,SH,Kiel,15803,2896712,18.0,325.0,0.6,5.44,1.48,0.37,0.75,101.0,-22.0,0.03,0,73,28.97,104.91,0.62,51.0,1.76,3.49,-0.76,0.0,24.0,0.0,0.0,100.0,100.0,5.48,51,4.63,0.0
2020-05-23,2020-05-23,Schleswig-Holstein,3062,136,Schleswig-Holstein,SH,Kiel,15803,2896712,23.0,334.0,0.76,7.08,1.23,0.33,1.33,105.0,4.0,0.03,0,74,28.97,105.71,0.79,64.0,2.21,3.62,0.14,2.0,24.0,1.49,8.33,0.76,0.31,5.88,52,4.69,0.07
2020-05-24,2020-05-24,Schleswig-Holstein,3062,137,Schleswig-Holstein,SH,Kiel,15803,2896712,0.0,324.0,0.0,0.0,100.0,100.0,2.0,106.0,1.0,0.04,0,75,28.97,105.71,0.0,62.0,2.14,3.66,0.03,1.0,24.0,0.74,4.17,1.26,0.42,5.5,53,4.73,0.03
2020-05-25,2020-05-25,Schleswig-Holstein,3062,137,Schleswig-Holstein,SH,Kiel,15803,2896712,0.0,274.0,0.0,0.0,100.0,100.0,3.0,90.0,-16.0,0.03,0,76,28.97,105.71,0.0,60.0,2.07,3.11,-0.55,0.0,24.0,0.0,0.0,100.0,100.0,6.51,54,4.73,0.0
2020-05-26,2020-05-26,Schleswig-Holstein,3067,139,Schleswig-Holstein,SH,Kiel,15803,2896712,5.0,268.0,0.16,1.82,4.58,0.67,1.83,85.0,-5.0,0.03,0,77,28.97,105.88,0.17,65.0,2.24,2.93,-0.17,2.0,21.0,1.46,8.33,0.77,0.31,7.01,55,4.8,0.07
2020-05-27,2020-05-27,Schleswig-Holstein,3070,140,Schleswig-Holstein,SH,Kiel,15803,2896712,3.0,255.0,0.1,1.12,7.43,0.92,1.0,82.0,-3.0,0.03,0,78,28.97,105.98,0.1,56.0,1.93,2.83,-0.1,1.0,21.0,0.72,4.76,1.28,0.4,5.73,56,4.83,0.03
2020-05-28,2020-05-28,Schleswig-Holstein,3072,143,Schleswig-Holstein,SH,Kiel,15803,2896712,2.0,238.0,0.07,0.78,10.98,1.2,0.5,74.0,-8.0,0.02,0,79,28.97,106.05,0.07,51.0,1.76,2.55,-0.28,3.0,23.0,2.14,14.29,0.61,0.25,6.08,57,4.94,0.1
2020-05-29,2020-05-29,Schleswig-Holstein,3078,144,Schleswig-Holstein,SH,Kiel,15803,2896712,6.0,218.0,0.2,2.52,3.89,0.55,0.33,78.0,4.0,0.03,0,80,28.97,106.26,0.21,39.0,1.35,2.69,0.14,1.0,22.0,0.7,4.35,1.31,0.41,7.81,58,4.97,0.03
2020-05-30,2020-05-30,Schleswig-Holstein,3090,145,Schleswig-Holstein,SH,Kiel,15803,2896712,12.0,192.0,0.39,5.5,2.11,0.37,0.36,88.0,10.0,0.03,0,81,28.97,106.67,0.41,28.0,0.97,3.04,0.35,1.0,23.0,0.69,4.55,1.31,0.4,9.0,59,5.01,0.03
2020-05-31,2020-05-31,Schleswig-Holstein,3094,145,Schleswig-Holstein,SH,Kiel,15803,2896712,4.0,156.0,0.13,2.08,5.69,0.62,0.62,92.0,4.0,0.03,0,82,28.97,106.81,0.14,32.0,1.1,3.18,0.14,0.0,22.0,0.0,0.0,100.0,100.0,12.9,60,5.01,0.0
2020-06-01,2020-06-01,Schleswig-Holstein,3097,145,Schleswig-Holstein,SH,Kiel,15803,2896712,3.0,140.0,0.1,1.92,7.49,0.65,1.2,83.0,-9.0,0.03,0,83,28.97,106.91,0.1,35.0,1.21,2.87,-0.31,0.0,21.0,0.0,0.0,100.0,100.0,17.78,61,5.01,0.0
2020-06-02,2020-06-02,Schleswig-Holstein,3103,145,Schleswig-Holstein,SH,Kiel,15803,2896712,6.0,147.0,0.19,4.29,3.91,0.42,1.5,82.0,-1.0,0.03,0,84,28.97,107.12,0.21,36.0,1.24,2.83,-0.03,0.0,20.0,0.0,0.0,100.0,100.0,13.04,62,5.01,0.0
2020-06-03,2020-06-03,Schleswig-Holstein,3106,146,Schleswig-Holstein,SH,Kiel,15803,2896712,3.0,134.0,0.1,2.04,7.51,0.62,1.5,67.0,-15.0,0.02,0,85,28.97,107.23,0.1,36.0,1.24,2.31,-0.52,1.0,21.0,0.69,5.0,1.32,0.39,14.29,63,5.04,0.03
2020-06-04,2020-06-04,Schleswig-Holstein,3103,146,Schleswig-Holstein,SH,Kiel,15803,2896712,-3.0,121.0,-0.1,-2.24,0.0,0.0,1.0,41.0,-26.0,0.01,0,86,28.97,107.12,-0.1,31.0,1.07,1.42,-0.9,0.0,21.0,0.0,0.0,100.0,100.0,7.69,64,5.04,0.0
2020-06-05,2020-06-05,Schleswig-Holstein,3103,146,Schleswig-Holstein,SH,Kiel,15803,2896712,0.0,115.0,0.0,0.0,100.0,100.0,0.67,41.0,0.0,0.01,0,87,28.97,107.12,0.0,25.0,0.86,1.42,0.0,0.0,20.0,0.0,0.0,100.0,100.0,3.92,65,5.04,0.0
2020-06-06,2020-06-06,Schleswig-Holstein,3107,147,Schleswig-Holstein,SH,Kiel,15803,2896712,4.0,109.0,0.13,3.48,5.72,0.46,0.33,45.0,4.0,0.01,0,88,28.97,107.26,0.14,17.0,0.59,1.55,0.14,1.0,21.0,0.68,5.0,1.33,0.39,3.12,66,5.07,0.03
2020-06-07,2020-06-07,Schleswig-Holstein,3109,147,Schleswig-Holstein,SH,Kiel,15803,2896712,2.0,109.0,0.06,1.83,11.11,0.67,0.17,42.0,-3.0,0.01,0,89,28.97,107.33,0.07,15.0,0.52,1.45,-0.1,0.0,21.0,0.0,0.0,100.0,100.0,3.23,67,5.07,0.0
2020-06-08,2020-06-08,Schleswig-Holstein,3110,147,Schleswig-Holstein,SH,Kiel,15803,2896712,1.0,108.0,0.03,0.92,21.89,1.06,0.2,40.0,-2.0,0.01,0,90,28.97,107.36,0.03,13.0,0.45,1.38,-0.07,0.0,21.0,0.0,0.0,100.0,100.0,3.33,68,5.07,0.0
2020-06-09,2020-06-09,Schleswig-Holstein,3114,148,Schleswig-Holstein,SH,Kiel,15803,2896712,4.0,112.0,0.13,3.7,5.73,0.45,0.5,42.0,2.0,0.01,0,91,28.97,107.5,0.14,11.0,0.38,1.45,0.07,1.0,20.0,0.68,4.76,1.34,0.4,4.62,69,5.11,0.03
2020-06-10,2020-06-10,Schleswig-Holstein,3115,148,Schleswig-Holstein,SH,Kiel,15803,2896712,1.0,101.0,0.03,0.89,21.93,1.09,1.0,37.0,-5.0,0.01,0,92,28.97,107.54,0.03,9.0,0.31,1.28,-0.17,0.0,17.0,0.0,0.0,100.0,100.0,3.57,70,5.11,0.0
2020-06-11,2020-06-11,Schleswig-Holstein,3117,148,Schleswig-Holstein,SH,Kiel,15803,2896712,2.0,96.0,0.06,1.98,11.14,0.63,2.0,27.0,-10.0,0.01,0,93,28.97,107.61,0.07,14.0,0.48,0.93,-0.35,0.0,14.0,0.0,0.0,100.0,100.0,3.92,71,5.11,0.0
2020-06-12,2020-06-12,Schleswig-Holstein,3120,148,Schleswig-Holstein,SH,Kiel,15803,2896712,3.0,81.0,0.1,3.12,7.54,0.49,2.0,26.0,-1.0,0.01,0,94,28.97,107.71,0.1,17.0,0.59,0.9,-0.03,0.0,14.0,0.0,0.0,100.0,100.0,5.13,72,5.11,0.0
2020-06-13,2020-06-13,Schleswig-Holstein,3120,150,Schleswig-Holstein,SH,Kiel,15803,2896712,0.0,58.0,0.0,0.0,100.0,100.0,1.0,23.0,-3.0,0.01,0,95,28.97,107.71,0.0,13.0,0.45,0.79,-0.1,2.0,14.0,1.35,14.29,0.81,0.25,10.71,73,5.18,0.07
2020-06-14,2020-06-14,Schleswig-Holstein,3121,151,Schleswig-Holstein,SH,Kiel,15803,2896712,1.0,59.0,0.03,1.72,21.97,0.69,1.0,18.0,-5.0,0.01,0,96,28.97,107.74,0.03,12.0,0.41,0.62,-0.17,1.0,14.0,0.67,7.14,1.36,0.33,12.5,74,5.21,0.03
2020-06-15,2020-06-15,Schleswig-Holstein,3121,151,Schleswig-Holstein,SH,Kiel,15803,2896712,0.0,59.0,0.0,0.0,100.0,100.0,1.0,15.0,-3.0,0.0,0,97,28.97,107.74,0.0,11.0,0.38,0.52,-0.1,0.0,14.0,0.0,0.0,100.0,100.0,11.43,75,5.21,0.0
2020-06-16,2020-06-16,Schleswig-Holstein,3122,151,Schleswig-Holstein,SH,Kiel,15803,2896712,1.0,55.0,0.03,1.69,21.98,0.7,0.5,19.0,4.0,0.01,0,98,28.97,107.78,0.03,8.0,0.28,0.66,0.14,0.0,12.0,0.0,0.0,100.0,100.0,8.33,76,5.21,0.0
2020-06-17,2020-06-17,Schleswig-Holstein,3122,152,Schleswig-Holstein,SH,Kiel,15803,2896712,0.0,52.0,0.0,0.0,100.0,100.0,0.5,19.0,0.0,0.01,0,99,28.97,107.78,0.0,7.0,0.24,0.66,0.0,1.0,12.0,0.66,8.33,1.36,0.31,11.11,77,5.25,0.03
2020-06-18,2020-06-18,Schleswig-Holstein,3122,152,Schleswig-Holstein,SH,Kiel,15803,2896712,0.0,50.0,0.0,0.0,100.0,100.0,0.5,15.0,-4.0,0.0,-1,100,28.97,107.78,0.0,5.0,0.17,0.52,-0.14,0.0,9.0,0.0,0.0,100.0,100.0,12.9,78,5.25,0.0
