,land,date,driving,walking,transit
355466,Schleswig-Holstein,2020-05-10,111.43,,
355467,Schleswig-Holstein,2020-05-13,95.08,,
355468,Schleswig-Holstein,2020-05-14,99.27,,
355469,Schleswig-Holstein,2020-05-15,104.22,,
355470,Schleswig-Holstein,2020-05-16,97.22,,
355471,Schleswig-Holstein,2020-05-17,110.27,,
355472,Schleswig-Holstein,2020-05-18,118.96,,
355473,Schleswig-Holstein,2020-05-19,120.21,,
355474,Schleswig-Holstein,2020-05-20,135.78,,
355475,Schleswig-Holstein,2020-05-21,141.23,,
355476,Schleswig-Holstein,2020-05-22,133.8,,
355477,Schleswig-Holstein,2020-05-23,128.32,,
355478,Schleswig-Holstein,2020-05-24,143.22,,
355479,Schleswig-Holstein,2020-05-25,125.93,,
355480,Schleswig-Holstein,2020-05-26,124.46,,
355481,Schleswig-Holstein,2020-05-27,127.86,,
355482,Schleswig-Holstein,2020-05-28,135.61,,
355483,Schleswig-Holstein,2020-05-29,170.55,,
355484,Schleswig-Holstein,2020-05-30,157.88,,
355485,Schleswig-Holstein,2020-05-31,154.61,,
355486,Schleswig-Holstein,2020-06-01,204.88,,
355487,Schleswig-Holstein,2020-06-02,158.35,,
355488,Schleswig-Holstein,2020-06-03,139.6,,
355489,Schleswig-Holstein,2020-06-04,140.55,,
355490,Schleswig-Holstein,2020-06-05,146.28,,
355491,Schleswig-Holstein,2020-06-06,144.0,,
355492,Schleswig-Holstein,2020-06-07,151.41,,
355493,Schleswig-Holstein,2020-06-08,142.23,,
355494,Schleswig-Holstein,2020-06-09,140.42,,
355495,Schleswig-Holstein,2020-06-10,154.78,,
392496,Thuringia,2020-01-13,100.0,,
392497,Thuringia,2020-01-14,100.94,,
392498,Thuringia,2020-01-15,103.92,,
392499,Thuringia,2020-01-16,103.86,,
392500,Thuringia,2020-01-17,116.26,,
392501,Thuringia,2020-01-18,112.75,,
392502,Thuringia,2020-01-19,114.53,,
392503,Thuringia,2020-01-20,103.13,,
392504,Thuringia,2020-01-21,101.89,,
392505,Thuringia,2020-01-22,101.31,,
392506,Thuringia,2020-01-23,105.52,,
392507,Thuringia,2020-01-24,111.99,,
392508,Thuringia,2020-01-25,109.19,,
392509,Thuringia,2020-01-26,112.08,,
392510,Thuringia,2020-01-27,103.86,,
392511,Thuringia,2020-01-28,105.02,,
392512,Thuringia,2020-01-29,104.81,,
392513,Thuringia,2020-01-30,103.86,,
392514,Thuringia,2020-01-31,121.5,,
392515,Thuringia,2020-02-01,117.22,,
392516,Thuringia,2020-02-02,121.39,,
392517,Thuringia,2020-02-03,108.51,,
392518,Thuringia,2020-02-04,109.36,,
392519,Thuringia,2020-02-05,105.47,,
392520,Thuringia,2020-02-06,109.31,,
392521,Thuringia,2020-02-07,131.45,,
392522,Thuringia,2020-02-08,127.83,,
392523,Thuringia,2020-02-09,119.58,,
392524,Thuringia,2020-02-10,108.15,,
392525,Thuringia,2020-02-11,105.96,,
392526,Thuringia,2020-02-12,108.54,,
392527,Thuringia,2020-02-13,111.93,,
392528,Thuringia,2020-02-14,128.47,,
392529,Thuringia,2020-02-15,124.02,,
392530,Thuringia,2020-02-16,120.12,,
392531,Thuringia,2020-02-17,109.44,,
392532,Thuringia,2020-02-18,110.95,,
392533,Thuringia,2020-02-19,112.67,,
392534,Thuringia,2020-02-20,110.25,,
392535,Thuringia,2020-02-21,118.8,,
392536,Thuringia,2020-02-22,112.7,,
392537,Thuringia,2020-02-23,111.62,,
392538,Thuringia,2020-02-24,109.85,,
392539,Thuringia,2020-02-25,107.66,,
392540,Thuringia,2020-02-26,109.04,,
392541,Thuringia,2020-02-27,110.6,,
392542,Thuringia,2020-02-28,117.12,,
392543,Thuringia,2020-02-29,114.59,,
392544,Thuringia,2020-03-01,119.34,,
392545,Thuringia,2020-03-02,106.56,,
392546,Thuringia,2020-03-03,103.02,,
392547,Thuringia,2020-03-04,107.99,,
392548,Thuringia,2020-03-05,105.86,,
392549,Thuringia,2020-03-06,118.51,,
392550,Thuringia,2020-03-07,116.76,,
392551,Thuringia,2020-03-08,117.34,,
392552,Thuringia,2020-03-09,102.98,,
392553,Thuringia,2020-03-10,102.58,,
392554,Thuringia,2020-03-11,98.81,,
392555,Thuringia,2020-03-12,91.35,,
392556,Thuringia,2020-03-13,88.28,,
392557,Thuringia,2020-03-14,77.31,,
392558,Thuringia,2020-03-15,81.95,,
392559,Thuringia,2020-03-16,69.28,,
392560,Thuringia,2020-03-17,66.2,,
392561,Thuringia,2020-03-18,64.92,,
392562,Thuringia,2020-03-19,61.88,,
392563,Thuringia,2020-03-20,57.53,,
392564,Thuringia,2020-03-21,41.97,,
392565,Thuringia,2020-03-22,46.75,,
392566,Thuringia,2020-03-23,52.71,,
392567,Thuringia,2020-03-24,55.33,,
392568,Thuringia,2020-03-25,53.04,,
392569,Thuringia,2020-03-26,56.34,,
392570,Thuringia,2020-03-27,57.52,,
392571,Thuringia,2020-03-28,47.73,,
392572,Thuringia,2020-03-29,48.97,,
392573,Thuringia,2020-03-30,58.21,,
392574,Thuringia,2020-03-31,60.56,,
392575,Thuringia,2020-04-01,60.49,,
392576,Thuringia,2020-04-02,59.15,,
392577,Thuringia,2020-04-03,58.3,,
392578,Thuringia,2020-04-04,50.37,,
392579,Thuringia,2020-04-05,63.59,,
392580,Thuringia,2020-04-06,67.14,,
392581,Thuringia,2020-04-07,67.3,,
392582,Thuringia,2020-04-08,68.18,,
392583,Thuringia,2020-04-09,62.73,,
392584,Thuringia,2020-04-10,56.39,,
392585,Thuringia,2020-04-11,53.41,,
392586,Thuringia,2020-04-12,52.54,,
392587,Thuringia,2020-04-13,62.18,,
392588,Thuringia,2020-04-14,69.66,,
392589,Thuringia,2020-04-15,70.47,,
392590,Thuringia,2020-04-16,76.57,,
392591,Thuringia,2020-04-17,72.86,,
392592,Thuringia,2020-04-18,62.19,,
392593,Thuringia,2020-04-19,74.78,,
392594,Thuringia,2020-04-20,72.27,,
392595,Thuringia,2020-04-21,71.79,,
392596,Thuringia,2020-04-22,75.14,,
392597,Thuringia,2020-04-23,74.17,,
392598,Thuringia,2020-04-24,73.71,,
392599,Thuringia,2020-04-25,66.13,,
392600,Thuringia,2020-04-26,81.51,,
392601,Thuringia,2020-04-27,77.9,,
392602,Thuringia,2020-04-28,75.98,,
392603,Thuringia,2020-04-29,79.49,,
392604,Thuringia,2020-04-30,79.51,,
392605,Thuringia,2020-05-01,74.9,,
392606,Thuringia,2020-05-02,72.09,,
392607,Thuringia,2020-05-03,88.28,,
392608,Thuringia,2020-05-04,82.07,,
392609,Thuringia,2020-05-05,85.09,,
392610,Thuringia,2020-05-06,85.94,,
392611,Thuringia,2020-05-07,93.34,,
392612,Thuringia,2020-05-08,93.33,,
392613,Thuringia,2020-05-09,82.95,,
392614,Thuringia,2020-05-10,92.25,,
392615,Thuringia,2020-05-13,94.66,,
392616,Thuringia,2020-05-14,96.05,,
392617,Thuringia,2020-05-15,102.1,,
392618,Thuringia,2020-05-16,97.66,,
392619,Thuringia,2020-05-17,113.42,,
392620,Thuringia,2020-05-18,109.15,,
392621,Thuringia,2020-05-19,112.0,,
392622,Thuringia,2020-05-20,124.67,,
392623,Thuringia,2020-05-21,127.77,,
392624,Thuringia,2020-05-22,120.38,,
392625,Thuringia,2020-05-23,110.8,,
392626,Thuringia,2020-05-24,133.67,,
392627,Thuringia,2020-05-25,117.89,,
392628,Thuringia,2020-05-26,116.68,,
392629,Thuringia,2020-05-27,116.93,,
392630,Thuringia,2020-05-28,125.14,,
392631,Thuringia,2020-05-29,142.7,,
392632,Thuringia,2020-05-30,129.12,,
392633,Thuringia,2020-05-31,141.14,,
392634,Thuringia,2020-06-01,165.9,,
392635,Thuringia,2020-06-02,128.25,,
392636,Thuringia,2020-06-03,129.11,,
392637,Thuringia,2020-06-04,128.64,,
392638,Thuringia,2020-06-05,132.96,,
392639,Thuringia,2020-06-06,128.1,,
392640,Thuringia,2020-06-07,145.3,,
392641,Thuringia,2020-06-08,128.79,,
392642,Thuringia,2020-06-09,132.76,,
392643,Thuringia,2020-06-10,142.66,,
