date,land,confirmed,dead,name,iso_code,capital,area,population,dow,weekend,confirmed_avg3,confirmed_change,confirmed_change_avg3,confirmed_change_3w,confirmed_change_pct,confirmed_change_pct_avg3,confirmed_change_pct_3w,confirmed_change_acceleration,confirmed_change_acceleration_avg3,confirmed_doubling_days,confirmed_doubling_days_3w,confirmed_doubling_days_avg3,confirmed_doubling_days_3w_avg3,confirmed_active_cases,confirmed_peak,confirmed_day_since_10,confirmed_per_100k,confirmed_change_per_100k,dead_avg3,dead_change,dead_change_avg3,dead_change_3w,dead_change_pct,dead_change_pct_avg3,dead_change_pct_3w,dead_change_acceleration,dead_change_acceleration_avg3,dead_doubling_days,dead_doubling_days_3w,dead_doubling_days_avg3,dead_doubling_days_3w_avg3,dead_day_since_10,dead_per_100k,dead_change_per_100k
2020-04-11,Bavaria,31453,747,Bavaria,BY,München,70550,13076721,5,True,30252.0,1090.0,1356.0,28493.0,0.036,0.047,0.039,0.29,0.007,19.653,18.126,15.0,15.0,17464.0,0.81,25,240.527,8.335,697.0,44.0,63.0,728.0,0.063,0.099,0.064,0.353,0.137,11.418,11.229,8.0,8.0,22,5.712,0.336
2020-04-12,Bavaria,32282,786,Bavaria,BY,München,70550,13076721,6,True,31388.0,829.0,1136.0,28632.0,0.026,0.038,0.029,0.239,0.162,26.644,24.169,20.0,18.0,17472.0,0.779,26,246.867,6.34,746.0,39.0,49.0,765.0,0.052,0.07,0.054,0.114,0.222,13.62,13.282,11.0,11.0,23,6.011,0.298
2020-04-13,Bavaria,33015,820,Bavaria,BY,München,70550,13076721,0,False,32258.0,733.0,870.0,28123.0,0.023,0.028,0.026,0.116,0.234,30.872,27.42,26.0,23.0,16518.0,0.694,27,252.472,5.605,785.0,34.0,39.0,794.0,0.043,0.052,0.044,0.128,0.204,16.368,15.94,14.0,13.0,24,6.271,0.26
2020-04-14,Bavaria,33569,872,Bavaria,BY,München,70550,13076721,1,False,32970.0,554.0,712.0,27815.0,0.017,0.022,0.02,0.244,0.182,41.653,35.532,33.0,29.0,15073.0,0.596,28,256.708,4.237,824.0,52.0,40.0,842.0,0.063,0.051,0.065,-0.529,-0.026,11.273,10.927,14.0,14.0,25,6.668,0.398
2020-04-15,Bavaria,34294,954,Bavaria,BY,München,70550,13076721,2,False,33612.0,725.0,642.0,27736.0,0.022,0.019,0.026,-0.309,0.098,32.44,26.938,37.0,31.0,14057.0,0.527,29,262.253,5.544,880.0,82.0,55.0,954.0,0.094,0.067,0.097,-0.577,-0.375,7.712,7.459,12.0,11.0,26,7.295,0.627
2020-04-16,Bavaria,35142,1049,Bavaria,BY,München,70550,13076721,3,False,34325.0,848.0,713.0,27149.0,0.025,0.021,0.031,-0.17,-0.111,28.377,23.016,34.0,28.0,13234.0,0.473,30,268.738,6.485,957.0,95.0,78.0,1002.0,0.1,0.089,0.1,-0.159,-0.418,7.302,7.302,8.0,8.0,27,8.022,0.726
2020-04-17,Bavaria,36027,1137,Bavaria,BY,München,70550,13076721,4,False,35151.0,885.0,826.0,26546.0,0.025,0.024,0.033,-0.044,-0.158,27.869,21.608,29.0,24.0,12181.0,0.413,31,275.505,6.768,1047.0,88.0,90.0,1082.0,0.084,0.094,0.088,0.074,-0.154,8.605,8.234,8.0,8.0,28,8.695,0.673
2020-04-18,Bavaria,36881,1198,Bavaria,BY,München,70550,13076721,5,True,36019.0,854.0,868.0,25731.0,0.024,0.025,0.032,0.035,-0.051,29.586,21.891,28.0,22.0,11907.0,0.39,32,282.036,6.531,1130.0,61.0,83.0,1121.0,0.054,0.079,0.056,0.307,0.078,13.263,12.638,9.0,9.0,29,9.161,0.466
2020-04-19,Bavaria,37407,1256,Bavaria,BY,München,70550,13076721,6,True,36799.0,526.0,780.0,24526.0,0.014,0.022,0.02,0.384,0.101,48.946,34.253,34.0,25.0,11244.0,0.358,33,286.058,4.022,1197.0,58.0,67.0,1149.0,0.048,0.059,0.052,0.049,0.193,14.661,13.74,12.0,12.0,30,9.605,0.444
2020-04-20,Bavaria,37849,1286,Bavaria,BY,München,70550,13076721,0,False,37386.0,442.0,587.0,23860.0,0.012,0.016,0.018,0.16,0.247,59.008,38.807,47.0,32.0,10285.0,0.317,34,289.438,3.38,1249.0,30.0,52.0,1159.0,0.024,0.043,0.026,0.483,0.224,29.365,26.893,18.0,17.0,31,9.834,0.229
2020-04-21,Bavaria,38310,1336,Bavaria,BY,München,70550,13076721,1,False,37854.0,461.0,468.0,23500.0,0.012,0.013,0.019,-0.043,0.203,57.255,36.221,56.0,37.0,9483.0,0.284,35,292.964,3.525,1291.0,50.0,42.0,1174.0,0.039,0.034,0.043,-0.667,0.192,18.172,16.411,23.0,21.0,32,10.217,0.382
2020-04-22,Bavaria,38814,1424,Bavaria,BY,München,70550,13076721,2,False,38321.0,504.0,467.0,22317.0,0.013,0.012,0.021,-0.093,0.002,53.033,32.665,57.0,36.0,8451.0,0.246,36,296.818,3.854,1346.0,88.0,54.0,1199.0,0.066,0.042,0.075,-0.76,-0.286,10.866,9.59,19.0,17.0,33,10.89,0.673
2020-04-23,Bavaria,39395,1476,Bavaria,BY,München,70550,13076721,3,False,38833.0,581.0,512.0,20899.0,0.015,0.013,0.026,-0.153,-0.096,46.652,26.97,52.0,32.0,7942.0,0.225,37,301.261,4.443,1415.0,52.0,70.0,1208.0,0.037,0.052,0.043,0.409,-0.296,19.326,16.326,15.0,13.0,34,11.287,0.398
2020-04-24,Bavaria,39939,1525,Bavaria,BY,München,70550,13076721,4,False,39386.0,544.0,552.0,19702.0,0.014,0.014,0.026,0.064,-0.078,50.542,26.974,49.0,28.0,7657.0,0.213,38,305.421,4.16,1475.0,49.0,60.0,1218.0,0.033,0.042,0.041,0.058,0.143,21.224,17.432,18.0,15.0,35,11.662,0.375
2020-04-25,Bavaria,40547,1566,Bavaria,BY,München,70550,13076721,5,True,39955.0,608.0,569.0,18639.0,0.015,0.014,0.031,-0.118,-0.031,45.878,22.806,48.0,26.0,7532.0,0.205,39,310.071,4.649,1523.0,41.0,48.0,1217.0,0.027,0.033,0.034,0.163,0.2,26.127,20.936,22.0,18.0,36,11.975,0.314
2020-04-26,Bavaria,40912,1596,Bavaria,BY,München,70550,13076721,6,True,40486.0,365.0,531.0,17066.0,0.009,0.013,0.02,0.4,0.067,77.346,35.742,55.0,27.0,7343.0,0.198,40,312.862,2.791,1563.0,30.0,40.0,1200.0,0.019,0.026,0.025,0.268,0.167,36.528,28.464,28.0,22.0,37,12.205,0.229
2020-04-27,Bavaria,41070,1621,Bavaria,BY,München,70550,13076721,0,False,40860.0,158.0,374.0,16096.0,0.004,0.009,0.009,0.567,0.296,100.0,75.215,75.0,42.0,6776.0,0.18,41,314.07,1.208,1595.0,25.0,32.0,1184.0,0.016,0.02,0.021,0.167,0.2,44.596,33.616,36.0,28.0,38,12.396,0.191
2020-04-28,Bavaria,41406,1681,Bavaria,BY,München,70550,13076721,1,False,41114.0,336.0,254.0,15243.0,0.008,0.006,0.021,-1.127,0.321,85.071,33.55,91.0,55.0,6264.0,0.164,42,316.64,2.569,1630.0,60.0,35.0,1200.0,0.037,0.022,0.051,-1.4,-0.094,19.071,14.022,36.0,27.0,39,12.855,0.459
2020-04-29,Bavaria,41830,1754,Bavaria,BY,München,70550,13076721,2,False,41428.0,424.0,314.0,14266.0,0.01,0.008,0.028,-0.262,-0.236,68.036,25.264,85.0,42.0,5803.0,0.149,43,319.882,3.242,1684.0,73.0,54.0,1190.0,0.043,0.033,0.061,-0.217,-0.543,16.305,11.737,25.0,18.0,40,13.413,0.558
2020-04-30,Bavaria,42080,1799,Bavaria,BY,München,70550,13076721,3,False,41786.0,250.0,358.0,13253.0,0.006,0.009,0.018,0.41,-0.14,100.0,39.899,80.0,31.0,5199.0,0.132,44,321.794,1.912,1747.0,45.0,63.0,1164.0,0.026,0.037,0.038,0.384,-0.167,27.362,18.674,20.0,14.0,41,13.757,0.344
2020-05-01,Bavaria,42489,1850,Bavaria,BY,München,70550,13076721,4,False,42120.0,409.0,333.0,12126.0,0.01,0.008,0.031,-0.636,0.07,71.66,22.805,85.0,32.0,5082.0,0.127,45,324.921,3.128,1800.0,51.0,54.0,1147.0,0.028,0.031,0.044,-0.133,0.143,24.795,16.164,24.0,16.0,42,14.147,0.39
2020-05-02,Bavaria,42658,1885,Bavaria,BY,München,70550,13076721,5,True,42429.0,169.0,309.0,11205.0,0.004,0.007,0.014,0.587,0.072,100.0,50.08,86.0,34.0,4809.0,0.12,46,326.214,1.292,1846.0,35.0,46.0,1138.0,0.019,0.026,0.031,0.314,0.148,36.983,23.06,28.0,19.0,43,14.415,0.268
2020-05-03,Bavaria,42792,1910,Bavaria,BY,München,70550,13076721,6,True,42649.0,134.0,220.0,10510.0,0.003,0.005,0.012,0.207,0.288,100.0,58.306,93.0,45.0,4482.0,0.111,47,327.239,1.025,1882.0,25.0,36.0,1124.0,0.013,0.02,0.022,0.286,0.217,52.609,31.897,38.0,24.0,44,14.606,0.191
2020-05-04,Bavaria,42997,1926,Bavaria,BY,München,70550,13076721,0,False,42810.0,205.0,160.0,9982.0,0.005,0.004,0.02,-0.53,0.273,100.0,35.882,100.0,51.0,4183.0,0.102,48,328.806,1.568,1908.0,16.0,25.0,1106.0,0.008,0.013,0.014,0.36,0.306,83.09,49.039,56.0,34.0,45,14.728,0.122
2020-05-05,Bavaria,43162,1949,Bavaria,BY,München,70550,13076721,1,False,42987.0,165.0,177.0,9593.0,0.004,0.004,0.017,0.195,-0.106,100.0,42.279,100.0,43.0,3767.0,0.091,49,330.068,1.262,1928.0,23.0,20.0,1077.0,0.012,0.01,0.021,-0.438,0.2,58.389,33.677,69.0,41.0,46,14.904,0.176
2020-05-06,Bavaria,43371,2001,Bavaria,BY,München,70550,13076721,2,False,43173.0,209.0,186.0,9077.0,0.005,0.004,0.022,-0.267,-0.051,100.0,32.16,100.0,38.0,3432.0,0.082,50,331.666,1.598,1956.0,52.0,28.0,1047.0,0.027,0.015,0.048,-1.261,-0.4,26.325,14.7,57.0,33.0,47,15.302,0.398
2020-05-07,Bavaria,43658,2050,Bavaria,BY,München,70550,13076721,3,False,43390.0,287.0,218.0,8516.0,0.007,0.005,0.032,-0.373,-0.172,100.0,22.267,100.0,32.0,3111.0,0.074,51,333.861,2.195,2000.0,49.0,44.0,1001.0,0.024,0.022,0.047,0.058,-0.571,28.651,15.155,35.0,20.0,48,15.677,0.375
2020-05-08,Bavaria,43905,2114,Bavaria,BY,München,70550,13076721,4,False,43648.0,247.0,258.0,7878.0,0.006,0.006,0.029,0.139,-0.183,100.0,24.243,100.0,25.0,2993.0,0.071,52,335.75,1.889,2054.0,64.0,54.0,977.0,0.031,0.027,0.064,-0.306,-0.227,22.547,11.184,27.0,14.0,49,16.166,0.489
2020-05-09,Bavaria,44169,2147,Bavaria,BY,München,70550,13076721,5,True,43909.0,264.0,261.0,7288.0,0.006,0.006,0.034,-0.069,-0.012,100.0,21.029,100.0,23.0,3099.0,0.073,53,337.769,2.019,2106.0,33.0,52.0,949.0,0.016,0.025,0.034,0.484,0.037,44.749,20.866,30.0,15.0,50,16.419,0.252
2020-05-10,Bavaria,44265,2153,Bavaria,BY,München,70550,13076721,6,True,44127.0,96.0,218.0,6858.0,0.002,0.005,0.013,0.636,0.165,100.0,52.967,100.0,30.0,2859.0,0.067,54,338.503,0.734,2140.0,6.0,34.0,897.0,0.003,0.016,0.006,0.818,0.346,100.0,100.0,53.0,38.0,51,16.464,0.046
2020-05-11,Bavaria,44368,2155,Bavaria,BY,München,70550,13076721,0,False,44267.0,103.0,140.0,6519.0,0.002,0.003,0.015,-0.073,0.358,100.0,46.497,100.0,43.0,2538.0,0.059,55,339.29,0.788,2152.0,2.0,12.0,869.0,0.001,0.006,0.002,0.667,0.647,100.0,100.0,86.0,80.0,52,16.48,0.015
2020-03-18,Mecklenburg-Western Pomerania,56,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2,False,,,,,,,,,,0.0,0.0,,,,,1,3.479,,,,,,,,,,,0.0,0.0,,,0,0.0,
2020-03-19,Mecklenburg-Western Pomerania,98,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3,False,,42.0,,,0.75,,,,,1.239,0.0,,,,,2,6.088,2.609,,0.0,,,,,,,,0.0,0.0,,,0,0.0,0.0
2020-03-20,Mecklenburg-Western Pomerania,131,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4,False,96.0,33.0,,,0.337,,,0.214,,2.388,0.0,1.0,0.0,,,3,8.138,2.05,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-21,Mecklenburg-Western Pomerania,165,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,5,True,131.0,34.0,36.0,,0.26,0.375,,-0.03,,3.004,0.0,2.0,0.0,,,4,10.25,2.112,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-22,Mecklenburg-Western Pomerania,172,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,6,True,158.0,7.0,27.0,,0.042,0.206,,0.794,0.25,16.683,0.0,6.0,0.0,,,5,10.685,0.435,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-23,Mecklenburg-Western Pomerania,172,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0,False,170.0,0.0,12.0,,0.0,0.076,,1.0,0.556,100.0,0.0,34.0,0.0,,,6,10.685,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-24,Mecklenburg-Western Pomerania,199,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1,False,179.0,27.0,8.0,,0.157,0.047,,-inf,0.333,4.754,0.0,55.0,0.0,,,7,12.363,1.677,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-25,Mecklenburg-Western Pomerania,218,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2,False,197.0,19.0,18.0,,0.095,0.101,,0.296,-1.25,7.601,0.0,29.0,0.0,,,8,13.543,1.18,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-26,Mecklenburg-Western Pomerania,244,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3,False,220.0,26.0,23.0,,0.119,0.117,,-0.368,-0.278,6.152,0.0,7.0,0.0,,,9,15.158,1.615,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-27,Mecklenburg-Western Pomerania,259,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4,False,241.0,15.0,22.0,,0.061,0.1,,0.423,0.043,11.618,0.0,8.0,0.0,,,10,16.09,0.932,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-28,Mecklenburg-Western Pomerania,308,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,5,True,268.0,49.0,26.0,,0.189,0.108,,-2.267,-0.182,4.0,0.0,8.0,0.0,,,11,19.134,3.044,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-29,Mecklenburg-Western Pomerania,348,1,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,6,True,306.0,40.0,38.0,,0.13,0.142,,0.184,-0.462,5.677,0.0,6.0,0.0,,,12,21.619,2.485,0.0,1.0,0.0,,inf,,,-inf,,0.0,0.0,0.0,0.0,0,0.062,0.062
2020-03-30,Mecklenburg-Western Pomerania,356,1,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0,False,340.0,8.0,34.0,,0.023,0.111,,0.8,0.105,30.497,0.0,11.0,0.0,300.0,1.85,13,22.116,0.497,1.0,0.0,0.0,,0.0,,,1.0,,100.0,0.0,25.0,0.0,0,0.062,0.0
2020-03-31,Mecklenburg-Western Pomerania,366,1,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1,False,356.0,10.0,16.0,,0.028,0.047,,-0.25,0.529,25.021,0.0,23.0,0.0,268.0,1.318,14,22.737,0.621,1.0,0.0,0.0,,0.0,0.0,,,,100.0,0.0,75.0,0.0,0,0.062,0.0
2020-04-01,Mecklenburg-Western Pomerania,406,3,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2,False,374.0,40.0,17.0,,0.109,0.048,,-3.0,-0.062,6.683,0.0,22.0,0.0,275.0,1.131,15,25.222,2.485,2.0,2.0,0.0,,2.0,0.0,,-inf,,0.631,0.0,75.0,0.0,0,0.186,0.124
2020-04-02,Mecklenburg-Western Pomerania,438,3,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3,False,404.0,32.0,30.0,,0.079,0.08,,0.2,-0.765,9.136,0.0,12.0,0.0,273.0,0.976,16,27.21,1.988,2.0,0.0,1.0,,0.0,0.5,,1.0,-inf,100.0,0.0,50.0,0.0,0,0.186,0.0
2020-04-03,Mecklenburg-Western Pomerania,468,4,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4,False,438.0,30.0,34.0,,0.068,0.084,,0.062,-0.133,10.463,0.0,9.0,0.0,296.0,1.001,17,29.074,1.864,3.0,1.0,1.0,,0.333,0.5,,-inf,0.0,2.409,0.0,51.0,0.0,0,0.248,0.062
2020-04-04,Mecklenburg-Western Pomerania,501,5,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,5,True,469.0,33.0,31.0,,0.071,0.071,,-0.1,0.088,10.173,0.0,10.0,0.0,329.0,1.069,18,31.124,2.05,4.0,1.0,1.0,,0.25,0.333,,0.0,0.0,3.106,0.0,27.0,0.0,0,0.311,0.062
2020-04-05,Mecklenburg-Western Pomerania,523,5,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,6,True,498.0,22.0,30.0,,0.044,0.064,,0.333,0.032,16.129,0.0,12.0,0.0,324.0,0.966,19,32.491,1.367,5.0,0.0,1.0,,0.0,0.25,,1.0,0.0,100.0,0.0,27.0,0.0,0,0.311,0.0
2020-04-06,Mecklenburg-Western Pomerania,528,6,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0,False,519.0,5.0,20.0,,0.01,0.04,,0.773,0.333,72.849,0.0,29.0,0.0,310.0,0.885,20,32.801,0.311,5.0,1.0,0.0,,0.2,0.0,,-inf,1.0,3.802,0.0,52.0,0.0,0,0.373,0.062
2020-04-07,Mecklenburg-Western Pomerania,531,8,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1,False,528.0,3.0,9.0,,0.006,0.017,,0.4,0.55,100.0,0.0,65.0,0.0,287.0,0.778,21,32.988,0.186,6.0,2.0,1.0,,0.333,0.2,,-1.0,-inf,2.409,0.0,28.0,0.0,0,0.497,0.124
2020-04-08,Mecklenburg-Western Pomerania,555,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2,False,536.0,24.0,9.0,499.0,0.045,0.017,,-7.0,0.0,15.68,0.0,72.0,0.0,296.0,0.762,22,34.478,1.491,8.0,3.0,2.0,11.0,0.375,0.333,,-0.5,-1.0,2.177,0.0,3.0,0.0,1,0.683,0.186
2020-04-09,Mecklenburg-Western Pomerania,572,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3,False,553.0,17.0,17.0,474.0,0.031,0.032,0.034,0.292,-0.889,22.974,20.69,39.0,5.0,264.0,0.619,23,35.535,1.056,10.0,0.0,2.0,11.0,0.0,0.25,0.0,1.0,0.0,100.0,100.0,27.0,25.0,2,0.683,0.0
2020-04-10,Mecklenburg-Western Pomerania,586,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4,False,571.0,14.0,18.0,455.0,0.024,0.033,0.03,0.176,-0.059,28.665,23.813,23.0,16.0,238.0,0.521,24,36.404,0.87,11.0,0.0,1.0,11.0,0.0,0.1,0.0,,0.5,100.0,100.0,76.0,75.0,3,0.683,0.0
2020-04-11,Mecklenburg-Western Pomerania,601,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,5,True,586.0,15.0,15.0,436.0,0.026,0.026,0.033,-0.071,0.167,27.424,21.37,27.0,22.0,245.0,0.524,25,37.336,0.932,11.0,0.0,0.0,11.0,0.0,0.0,0.0,,1.0,100.0,100.0,100.0,100.0,4,0.683,0.0
2020-04-12,Mecklenburg-Western Pomerania,605,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,6,True,598.0,4.0,12.0,433.0,0.007,0.02,0.009,0.733,0.2,100.0,75.899,46.0,36.0,239.0,0.503,26,37.585,0.248,11.0,0.0,0.0,11.0,0.0,0.0,0.0,,,100.0,100.0,100.0,100.0,5,0.683,0.0
2020-04-13,Mecklenburg-Western Pomerania,618,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0,False,607.0,13.0,9.0,446.0,0.021,0.015,0.03,-2.25,0.25,32.603,23.432,65.0,49.0,212.0,0.42,27,38.392,0.808,11.0,0.0,0.0,11.0,0.0,0.0,0.0,,,100.0,100.0,100.0,100.0,6,0.683,0.0
2020-04-14,Mecklenburg-Western Pomerania,619,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1,False,615.0,1.0,8.0,420.0,0.002,0.013,0.002,0.923,0.111,100.0,100.0,66.0,56.0,181.0,0.346,28,38.454,0.062,11.0,0.0,0.0,11.0,0.0,0.0,0.0,,,100.0,100.0,100.0,100.0,7,0.683,0.0
2020-04-15,Mecklenburg-Western Pomerania,624,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2,False,620.0,5.0,5.0,406.0,0.008,0.008,0.012,-4.0,0.375,86.158,58.57,80.0,71.0,156.0,0.288,29,38.765,0.311,11.0,0.0,0.0,11.0,0.0,0.0,0.0,,,100.0,100.0,100.0,100.0,8,0.683,0.0
2020-04-16,Mecklenburg-Western Pomerania,634,13,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3,False,625.0,10.0,5.0,390.0,0.016,0.008,0.025,-1.0,0.0,43.598,28.487,79.0,61.0,133.0,0.235,30,39.386,0.621,12.0,2.0,0.0,13.0,0.182,0.0,0.182,-inf,,4.149,4.149,76.0,76.0,9,0.808,0.124
2020-04-17,Mecklenburg-Western Pomerania,634,13,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4,False,632.0,0.0,6.0,375.0,0.0,0.01,0.0,1.0,-0.2,100.0,100.0,68.0,54.0,111.0,0.192,31,39.386,0.0,12.0,0.0,1.0,13.0,0.0,0.083,0.0,1.0,-inf,100.0,100.0,52.0,52.0,10,0.808,0.0
2020-04-18,Mecklenburg-Western Pomerania,645,14,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,5,True,637.0,11.0,5.0,337.0,0.017,0.008,0.029,-inf,0.167,40.296,23.975,71.0,63.0,117.0,0.2,32,40.07,0.683,13.0,1.0,1.0,14.0,0.077,0.083,0.077,-inf,0.0,9.353,9.353,53.0,53.0,11,0.87,0.062
2020-04-19,Mecklenburg-Western Pomerania,651,15,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,6,True,644.0,6.0,7.0,303.0,0.009,0.011,0.018,0.455,-0.4,74.859,39.277,64.0,47.0,120.0,0.204,33,40.442,0.373,14.0,1.0,1.0,14.0,0.071,0.077,0.071,0.0,0.0,10.047,10.047,32.0,32.0,12,0.932,0.062
2020-04-20,Mecklenburg-Western Pomerania,653,15,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0,False,650.0,2.0,6.0,297.0,0.003,0.009,0.007,0.667,0.143,100.0,100.0,73.0,51.0,98.0,0.163,34,40.567,0.124,15.0,0.0,1.0,14.0,0.0,0.071,0.0,1.0,0.0,100.0,100.0,32.0,32.0,13,0.932,0.0
2020-04-21,Mecklenburg-Western Pomerania,655,15,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1,False,653.0,2.0,3.0,289.0,0.003,0.005,0.007,0.0,0.5,100.0,100.0,94.0,85.0,83.0,0.135,35,40.691,0.124,15.0,0.0,0.0,14.0,0.0,0.0,0.0,,1.0,100.0,100.0,78.0,78.0,14,0.932,0.0
2020-04-22,Mecklenburg-Western Pomerania,656,15,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2,False,655.0,1.0,2.0,250.0,0.002,0.003,0.003,0.5,0.333,100.0,100.0,100.0,100.0,70.0,0.113,36,40.753,0.062,15.0,0.0,0.0,12.0,0.0,0.0,0.0,,,100.0,100.0,100.0,100.0,15,0.932,0.0
2020-04-23,Mecklenburg-Western Pomerania,659,15,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3,False,656.0,3.0,2.0,221.0,0.005,0.003,0.012,-2.0,0.0,100.0,58.108,100.0,90.0,58.0,0.092,37,40.939,0.186,15.0,0.0,0.0,12.0,0.0,0.0,0.0,,,100.0,100.0,100.0,100.0,16,0.932,0.0
2020-04-24,Mecklenburg-Western Pomerania,661,16,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4,False,659.0,2.0,2.0,193.0,0.003,0.003,0.009,0.333,0.0,100.0,76.939,100.0,73.0,56.0,0.089,38,41.064,0.124,15.0,1.0,0.0,12.0,0.067,0.0,0.083,-inf,,10.74,8.66,78.0,77.0,17,0.994,0.062
2020-04-25,Mecklenburg-Western Pomerania,667,16,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,5,True,662.0,6.0,3.0,166.0,0.009,0.005,0.031,-2.0,-0.5,76.708,22.641,94.0,59.0,49.0,0.076,39,41.436,0.373,16.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,,100.0,100.0,55.0,54.0,18,0.994,0.0
2020-04-26,Mecklenburg-Western Pomerania,673,16,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,6,True,667.0,6.0,5.0,150.0,0.009,0.008,0.036,0.0,-0.667,77.401,19.522,83.0,35.0,54.0,0.084,40,41.809,0.373,16.0,0.0,0.0,11.0,0.0,0.0,0.0,,,100.0,100.0,78.0,77.0,19,0.994,0.0
2020-04-27,Mecklenburg-Western Pomerania,674,16,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0,False,672.0,1.0,5.0,146.0,0.001,0.007,0.007,0.833,0.0,100.0,100.0,83.0,40.0,50.0,0.077,41,41.871,0.062,16.0,0.0,0.0,10.0,0.0,0.0,0.0,,,100.0,100.0,100.0,100.0,20,0.994,0.0
2020-04-28,Mecklenburg-Western Pomerania,675,17,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1,False,674.0,1.0,2.0,144.0,0.001,0.003,0.007,0.0,0.6,100.0,100.0,94.0,80.0,41.0,0.063,42,41.933,0.062,16.0,1.0,0.0,9.0,0.062,0.0,0.1,-inf,,11.433,7.272,78.0,77.0,21,1.056,0.062
2020-04-29,Mecklenburg-Western Pomerania,687,17,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2,False,678.0,12.0,4.0,132.0,0.018,0.006,0.083,-11.0,-1.0,39.335,8.66,85.0,77.0,53.0,0.08,43,42.679,0.745,17.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,,100.0,100.0,56.0,54.0,22,1.056,0.0
2020-04-30,Mecklenburg-Western Pomerania,690,17,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3,False,685.0,3.0,7.0,118.0,0.004,0.01,0.023,0.75,-0.75,100.0,30.844,70.0,37.0,45.0,0.067,44,42.865,0.186,17.0,0.0,0.0,6.0,0.0,0.0,0.0,,,100.0,100.0,78.0,77.0,23,1.056,0.0
